Match date,Matches,Team,InStat Index,Goals,Chances,Chances successful,Fouls,Yellow cards,Red cards,Tactics,Offsides,Corner,Shots,Shots on target,Passes,"Accurate passes, %",Key passes,Key passes accurate,Crosses,"Accurate crosses, %",Challenges,"Challenges won, %",Defensive challenges,"Challenges in defence won, %",Attacking challenges,"Challenges in attack won, %",Air challenges,"Air challenges won, %",Dribbles,"Successful dribbles, %",Tackles,"Tackles won, %",Lost balls,Lost balls in own half,Ball recoveries,Ball recoveries in opponent's half,Team pressing,"Pressing efficiency, %","Ball possession, %",Entrances to the opposition half,Entrances to the final third,Entrance to the penalty box,Total actions,Successful actions,"Successful actions, %","Shots on target, %",Shots wide,Blocked shots,Shots on post / bar,Accurate passes,Crosses accurate,Positional attacks,Positional attacks with shots,% of efficiency for positional attacks,Counter-attacks,Counter-attacks with a shot,% of efficiency for counterattacks,Set pieces attacks,Attacks with shots - Set pieces attacks,% of efficiency for set-piece attacks,Free-kick attacks,Free-kick attacks with shots,% of efficiency for free-kick attacks,Corner attacks,Corner attacks with shots,% of efficiency for corner attacks,Throw-in attacks,Throw-in attacks with shots,% of efficiency for throw-in attacks,Free-kick shots,Goals - Free-kick attack,% scored free kick shots,Penalties,"Penalties
 scored","Penalties scored, %",Team pressing successful,Opponent's passes per defensive action,Building-ups,Building-ups without pressing,High pressing,High pressing successful,"High pressing, %",Low pressing,Low pressing successful,"Low pressing, %","Ball possession, sec","Ball possessions, quantity",xG (Expected goals),Opponent's xG,Net xG (xG - Opponent's xG),Expected points,xG conversion,xG per shot,Opponent's xG per shot,xG per goal,Opponent's xG per goal,home_Away
05-12-21,Basel 1 : 1 Lausanne-Sport,BAS,229,1,13,1,9,4,0,4-2-3-1,2,9,25,8,602,86%,17,11,24,29%,146,54%,74,55%,72,53%,26,50%,29,62%,34,68%,56,7,58,14,22,64%,64%,81,60,24,929,752,81%,32%,9,6,2,516,7,70,14,20%,23,5,22%,15,5,33%,4,1,25%,9,3,33%,1,0,0,1,0,0,1,0,0,14,5.5,35,17,15,9,60%,7,5,71%,2040.55,112,3.77,1.85,1.92,2.7,0.27,0.15,0.19,3.77,1.85,h
05-12-21,Lugano 2 : 0 Sion,LUG,234,2,6,2,11,2,0,03-04-03,3,5,14,8,564,85%,8,5,7,43%,141,60%,66,65%,75,56%,27,70%,22,77%,29,55%,69,9,61,12,15,47%,54%,63,37,13,854,698,82%,57%,4,1,1,479,3,64,4,6%,16,5,31%,6,4,67%,1,0,0,5,4,80%,0,0,0,0,0,0,0,0,0,7,7.1,33,13,6,4,67%,9,3,33%,1818.39,104,1.47,0.88,0.59,2,1.36,0.11,0.08,0.74,0,h
05-12-21,Lugano 2 : 0 Sion,SIO,191,0,3,0,10,2,0,4-4-2c,0,2,11,4,527,83%,6,3,8,25%,141,40%,75,44%,66,35%,27,30%,26,50%,25,32%,71,16,50,6,20,45%,46%,59,33,11,806,619,77%,36%,7,0,0,440,2,59,8,14%,14,2,14%,9,1,11%,5,1,20%,2,0,0,2,0,0,0,0,0,0,0,0,9,7.98,37,22,7,3,43%,13,6,46%,1574.25,101,0.88,1.47,0.59,0.5,0,0.08,0.11,0,0.74,a
05-12-21,St. Gallen 0 : 4 Grasshopper,SG,191,0,5,0,6,1,1,4-4-2d,2,6,11,3,389,75%,13,3,13,8%,160,46%,75,44%,85,48%,29,45%,39,44%,33,48%,67,14,48,10,16,50%,45%,74,44,10,714,505,71%,27%,5,3,0,292,1,63,2,3%,16,4,25%,14,5,36%,7,3,43%,6,2,33%,1,0,0,2,0,0,0,0,0,8,8.13,30,8,10,4,40%,6,4,67%,1281.22,108,1.52,3.21,1.69,0.1,0,0.14,0.18,0,0.8,h
05-12-21,St. Gallen 0 : 4 Grasshopper,GRA,231,4,13,4,17,1,0,03-05-02,2,7,18,9,487,80%,18,11,13,31%,160,54%,85,52%,75,56%,29,55%,33,52%,42,60%,63,14,56,10,22,41%,55%,60,46,20,822,627,76%,50%,6,3,0,390,4,54,7,13%,19,5,26%,9,5,56%,2,1,50%,7,4,57%,0,0,0,1,0,0,0,0,0,9,3.44,33,17,13,6,46%,9,3,33%,1538.24,101,3.21,1.52,1.69,2.7,1.25,0.18,0.14,0.8,0,a
11-12-21,Lausanne-Sport 1 : 3 Zurich,ZUR,226,3,7,3,9,3,0,3-5-2*,1,6,12,4,642,88%,7,5,19,26%,133,44%,73,48%,60,38%,23,57%,17,59%,41,46%,64,8,50,9,21,52%,52%,66,40,15,909,745,82%,33%,2,5,1,567,5,58,6,10%,10,2,20%,10,4,40%,2,1,50%,6,1,17%,1,1,100%,0,0,0,1,1,100%,11,7.09,39,25,10,7,70%,11,4,36%,1872.76,98,2.22,1.81,0.41,1.5,1.35,0.19,0.13,0.74,1.81,a
11-12-21,St. Gallen 1 : 1 Lugano,SG,213,1,4,1,9,2,0,4-4-2d,1,5,13,3,543,80%,11,3,17,24%,184,49%,96,53%,88,44%,35,66%,37,54%,45,53%,85,10,63,18,22,59%,61%,96,64,13,933,708,76%,23%,6,4,0,434,4,88,9,10%,16,1,6%,10,3,30%,4,1,25%,5,2,40%,1,0,0,1,0,0,0,0,0,13,4.5,22,9,9,6,67%,13,7,54%,1981.4,122,1.21,0.43,0.78,2,0.83,0.09,0.05,1.21,0.43,h
11-12-21,St. Gallen 1 : 1 Lugano,LUG,213,1,1,1,10,2,0,03-04-03,5,3,9,4,383,71%,5,1,13,15%,184,51%,88,56%,96,47%,35,34%,36,58%,45,56%,86,30,71,8,13,23%,39%,48,26,9,767,546,71%,44%,5,0,0,270,2,48,4,8%,17,4,24%,4,1,25%,1,0,0,3,1,33%,0,0,0,0,0,0,0,0,0,3,3.56,29,7,4,1,25%,9,2,22%,1260.42,120,0.43,1.21,0.78,0.5,2.33,0.05,0.09,0.43,1.21,a
12-12-21,Grasshopper 1 : 1 Luzern,GRA,217,1,6,1,9,3,0,3-5-2*,1,6,13,4,553,85%,8,4,13,54%,135,51%,68,51%,67,51%,34,50%,24,67%,20,50%,53,13,33,5,8,75%,60%,59,38,19,834,665,80%,31%,6,3,0,472,7,63,8,13%,8,0,0,10,4,40%,3,1,33%,6,3,50%,1,0,0,0,0,0,0,0,0,6,3.55,49,34,4,4,100%,4,2,50%,1856.4,96,1.69,1.5,0.19,1.5,0.59,0.13,0.19,1.69,1.5,h
12-12-21,Grasshopper 1 : 1 Luzern,LUZ,208,1,5,1,15,3,1,4-2-3-1,5,3,8,2,345,76%,3,2,9,44%,135,49%,67,49%,68,49%,34,50%,18,56%,31,48%,54,9,36,10,15,33%,40%,50,28,10,616,450,73%,25%,4,2,0,263,4,57,3,5%,9,3,33%,7,2,29%,4,2,50%,3,0,0,0,0,0,0,0,0,0,0,0,5,6.84,20,12,10,4,40%,5,1,20%,1233.06,88,1.5,1.69,0.19,0.7,0.67,0.19,0.13,1.5,1.69,a
12-12-21,Servette 2 : 2 Basel,SER,217,2,7,2,11,1,0,4-3-3d,4,5,15,5,370,73%,9,3,13,38%,173,52%,95,47%,78,58%,38,55%,40,65%,48,42%,79,14,62,13,14,50%,37%,58,35,18,737,518,70%,33%,6,4,0,271,5,54,4,7%,22,6,27%,7,3,43%,2,1,50%,5,2,40%,0,0,0,0,0,0,0,0,0,7,6.02,19,9,5,2,40%,9,5,56%,1289.28,111,2.09,1.36,0.73,2,0.96,0.14,0.1,1.05,0.68,h
12-12-21,Servette 2 : 2 Basel,BAS,225,2,6,2,6,3,0,4-2-3-1,4,4,13,7,672,85%,11,5,21,33%,173,48%,78,42%,95,53%,38,45%,39,72%,41,37%,83,16,61,9,10,10%,63%,76,55,19,1056,839,79%,54%,4,2,0,572,7,86,8,9%,9,3,33%,6,1,17%,2,0,0,4,1,25%,0,0,0,0,0,0,0,0,0,1,5.02,40,26,2,1,50%,8,0,0,2218.24,118,1.36,2.09,0.73,0.5,1.47,0.1,0.14,0.68,1.05,a
12-12-21,Young Boys 4 : 3 Sion,YB,231,4,11,4,8,2,0,4-4-2c,4,9,22,11,626,85%,9,6,20,40%,156,49%,73,55%,83,45%,36,53%,45,49%,31,48%,66,7,62,11,11,45%,68%,83,64,29,976,781,80%,50%,8,2,1,535,8,78,13,17%,16,3,19%,14,6,43%,3,1,33%,9,4,44%,1,0,0,0,0,0,1,1,100%,5,5.1,31,14,8,4,50%,3,1,33%,2174.83,110,4.01,1.57,2.44,2.7,1,0.18,0.17,1,0.52,h
12-12-21,Young Boys 4 : 3 Sion,SIO,204,3,8,3,11,3,1,4-1-4-1,0,2,9,5,307,70%,7,5,3,33%,156,51%,83,55%,73,45%,36,47%,30,53%,47,53%,74,15,50,4,17,24%,32%,44,25,6,621,433,70%,56%,2,1,1,214,1,53,3,6%,13,3,23%,4,1,25%,2,0,0,2,1,50%,0,0,0,0,0,0,0,0,0,4,5.88,21,10,7,0,0,10,4,40%,1039.79,106,1.57,4.01,2.44,0.1,1.91,0.17,0.18,0.52,1,a
15-12-21,Young Boys 1 : 1 Basel,YB,236,1,9,1,13,3,0,4-4-2c,1,11,21,9,449,80%,13,5,19,21%,202,56%,83,54%,119,57%,55,71%,41,56%,32,44%,64,7,57,12,16,38%,55%,83,69,24,830,630,76%,43%,9,1,2,361,4,70,12,17%,21,1,5%,16,8,50%,2,0,0,11,7,64%,2,0,0,0,0,0,1,0,0,6,5.33,30,12,12,5,42%,4,1,25%,1591.34,113,2.93,0.84,2.09,2.7,0.34,0.14,0.11,2.93,0.84,h
15-12-21,Young Boys 1 : 1 Basel,BAS,216,1,5,1,13,3,0,4-2-3-1,1,6,8,1,379,76%,7,3,17,24%,202,44%,119,43%,83,46%,55,29%,31,58%,43,47%,72,16,54,6,18,22%,45%,54,30,12,753,527,70%,13%,2,4,1,288,4,57,2,4%,14,5,36%,7,1,14%,1,0,0,6,1,17%,0,0,0,0,0,0,0,0,0,4,3.47,25,9,7,1,14%,11,3,27%,1316.18,106,0.84,2.93,2.09,0.1,1.19,0.11,0.14,0.84,2.93,a
18-12-21,Luzern 0 : 2 Servette,LUZ,196,0,4,0,13,2,0,4-4-2c,1,5,12,2,527,80%,3,3,19,37%,212,48%,107,50%,105,45%,58,38%,29,52%,54,56%,83,13,62,14,15,33%,53%,73,45,10,918,678,74%,17%,6,4,0,422,7,70,8,11%,19,1,5%,8,2,25%,1,1,100%,5,1,20%,2,0,0,1,0,0,0,0,0,5,4.56,31,19,6,2,33%,9,3,33%,1860.08,119,0.73,2.09,1.36,0.3,0,0.06,0.14,0,1.05,h
18-12-21,Luzern 0 : 2 Servette,SER,230,2,7,2,12,2,0,4-3-3d,0,2,15,7,507,81%,5,5,9,22%,212,52%,105,55%,107,50%,58,62%,40,60%,36,58%,74,21,61,7,12,42%,47%,65,42,18,893,681,76%,47%,5,3,0,410,2,64,7,11%,14,3,21%,7,4,57%,4,2,50%,2,1,50%,0,0,0,0,0,0,1,1,100%,5,4.26,34,19,8,3,38%,4,2,50%,1654.91,113,2.09,0.73,1.36,2.3,0.96,0.14,0.06,1.05,0,a
18-12-21,Zurich 3 : 1 St. Gallen,ZUR,223,3,5,3,16,1,0,03-05-02,7,4,10,8,439,72%,16,4,9,22%,231,48%,121,50%,110,46%,61,52%,43,51%,49,45%,85,15,61,12,15,47%,49%,68,35,15,855,603,71%,80%,1,1,0,318,2,64,2,3%,20,2,10%,8,4,50%,3,1,33%,4,2,50%,0,0,0,0,0,0,1,1,100%,7,3.51,25,7,7,3,43%,8,4,50%,1349.16,119,3.11,2.25,0.86,2,0.96,0.31,0.13,1.04,0,h
18-12-21,Zurich 3 : 1 St. Gallen,SG,203,1,8,1,15,3,0,4-4-2d,2,10,18,8,408,73%,10,5,11,27%,231,52%,110,54%,121,50%,61,48%,40,68%,49,55%,79,18,65,9,18,56%,51%,75,45,20,856,597,70%,44%,2,7,1,298,3,62,6,10%,19,5,26%,18,5,28%,8,3,38%,10,2,20%,0,0,0,2,0,0,0,0,0,10,4.3,25,10,7,5,71%,11,5,45%,1407,122,2.25,3.11,0.86,0.5,0,0.13,0.31,0,1.04,a
19-12-21,Basel 2 : 2 Grasshopper,BAS,219,2,9,2,7,2,1,4-2-3-1,3,7,22,10,554,83%,8,6,22,14%,163,50%,79,54%,84,45%,31,65%,27,56%,43,56%,70,14,63,14,26,50%,59%,79,59,20,919,718,78%,45%,9,2,1,460,3,73,13,18%,16,3,19%,9,3,33%,2,0,0,7,3,43%,0,0,0,0,0,0,0,0,0,13,7.44,32,19,17,8,47%,9,5,56%,1926.82,120,4.64,2.16,2.48,2.7,0.43,0.21,0.15,2.32,1.08,h
19-12-21,Basel 2 : 2 Grasshopper,GRA,222,2,9,2,15,5,0,4-4-2d,2,4,14,7,408,78%,14,8,10,40%,163,50%,84,55%,79,46%,31,35%,37,51%,42,64%,73,17,52,12,13,46%,41%,53,32,18,747,559,75%,50%,5,1,1,320,4,48,8,17%,16,1,6%,7,3,43%,2,0,0,4,2,50%,1,1,100%,0,0,0,0,0,0,6,5.17,39,13,9,5,56%,4,1,25%,1341.04,105,2.16,4.64,2.48,0.1,0.93,0.15,0.21,1.08,2.32,a
19-12-21,Lugano 0 : 5 Young Boys,LUG,201,0,1,0,14,5,0,4-3-3d,3,2,9,0,620,86%,7,1,7,14%,146,48%,73,56%,73,40%,29,41%,20,50%,33,64%,69,25,53,9,17,29%,58%,48,26,5,904,718,79%,0,6,3,0,533,1,67,6,9%,10,1,10%,4,2,50%,1,1,100%,2,0,0,1,1,100%,1,0,0,0,0,0,5,4.68,54,25,6,2,33%,11,3,27%,1901.18,106,0.6,2.32,1.72,0.1,0,0.07,0.17,0,0.46,h
19-12-21,Lugano 0 : 5 Young Boys,YB,240,5,9,5,9,1,0,4-4-2c,1,6,14,7,416,81%,7,6,11,18%,146,52%,73,60%,73,44%,29,59%,19,63%,34,71%,66,11,48,20,29,55%,42%,72,38,16,701,542,77%,50%,6,1,0,337,2,52,6,12%,15,3,20%,12,5,42%,4,2,50%,6,2,33%,1,0,0,2,0,0,1,1,100%,16,10.45,31,14,17,9,53%,12,7,58%,1404.55,99,2.32,0.6,1.72,2.7,2.16,0.17,0.07,0.46,0,a
19-12-21,Sion 2 : 0 Lausanne-Sport,SIO,223,2,5,2,13,1,0,4-3-3d,2,3,9,5,499,85%,3,3,6,33%,140,56%,81,62%,59,47%,25,48%,13,38%,36,75%,67,13,56,9,33,30%,53%,56,30,8,756,611,81%,56%,2,1,1,426,2,54,4,7%,11,3,27%,7,2,29%,4,0,0,3,2,67%,0,0,0,0,0,0,0,0,0,10,5.54,42,16,11,4,36%,22,6,27%,1730.21,104,1.27,1.33,0.06,0.7,0.79,0.14,0.11,1.27,0,h
29-01-22,Young Boys 1 : 0 Lugano,YB,237,1,2,1,9,3,0,4-4-2c,4,4,10,2,581,82%,3,2,25,36%,176,58%,80,59%,96,57%,44,64%,31,52%,32,63%,89,9,60,11,18,33%,56%,82,58,16,924,729,79%,20%,4,4,0,478,9,91,7,8%,17,1,6%,8,2,25%,4,2,50%,4,0,0,0,0,0,0,0,0,0,0,0,6,5.9,43,24,13,5,38%,5,1,20%,1865.15,120,0.7,0.36,0.34,1.5,1.43,0.07,0.06,0.7,0,h
29-01-22,Young Boys 1 : 0 Lugano,LUG,205,0,2,0,16,1,0,3-5-2*,3,1,6,2,465,79%,2,0,13,8%,176,42%,96,43%,80,41%,44,36%,25,48%,36,56%,93,20,69,7,19,16%,44%,51,25,5,817,603,74%,33%,2,2,0,366,1,56,2,4%,18,2,11%,3,2,67%,2,2,100%,1,0,0,0,0,0,1,0,0,0,0,0,3,4.31,30,12,11,2,18%,8,1,13%,1461.34,112,0.36,0.7,0.34,0.7,0,0.06,0.07,0,0.7,a
29-01-22,Zurich 1 : 0 Servette,ZUR,225,1,4,1,13,3,0,03-05-02,1,2,9,4,482,81%,6,3,12,33%,137,47%,66,53%,71,41%,22,59%,26,62%,34,44%,72,9,55,12,27,11%,46%,78,47,12,796,615,77%,44%,3,2,0,392,4,74,6,8%,14,1,7%,5,2,40%,3,2,67%,2,0,0,0,0,0,2,0,0,0,0,0,3,8.04,25,14,15,1,7%,12,2,17%,1522.85,116,0.63,1.35,0.72,0.5,0,0.07,0.09,0,0,h
29-01-22,Zurich 1 : 0 Servette,SER,215,0,4,0,15,2,0,4-3-3d,2,4,15,5,549,81%,3,3,18,22%,137,53%,71,59%,66,47%,22,41%,29,66%,39,59%,72,19,58,4,11,27%,54%,61,38,17,876,678,77%,33%,4,5,1,442,4,65,7,11%,15,4,27%,5,3,60%,0,0,0,4,3,75%,1,0,0,0,0,0,0,0,0,3,5.94,41,14,4,0,0,7,3,43%,1823.01,104,1.35,0.63,0.72,2,0,0.09,0.07,0,0,a
30-01-22,Lausanne-Sport 1 : 5 St. Gallen,SG,230,5,13,5,6,3,0,4-3-3d,4,8,18,12,514,85%,14,9,10,10%,165,52%,78,59%,87,45%,23,39%,41,44%,42,62%,73,12,52,10,22,50%,60%,87,68,25,834,661,79%,67%,3,3,0,436,1,73,8,11%,16,6,38%,12,3,25%,3,1,33%,8,1,13%,0,0,0,0,0,0,1,1,100%,11,4.49,36,18,18,9,50%,4,2,50%,1771.86,119,3.42,0.27,3.15,2.7,1.46,0.19,0.07,0.68,0.27,a
30-01-22,Luzern 0 : 3 Basel,LUZ,193,0,7,0,14,4,1,4-4-2d,0,5,12,3,394,76%,11,6,21,29%,158,42%,93,40%,65,45%,33,33%,14,64%,49,43%,69,12,46,9,19,26%,45%,62,43,16,720,510,71%,25%,5,4,0,298,6,55,7,13%,19,1,5%,12,3,25%,7,2,29%,5,1,20%,0,0,0,1,0,0,0,0,0,5,7.25,28,15,13,2,15%,6,3,50%,1406.94,96,0.93,2.23,1.3,0.3,0,0.08,0.16,0,0.74,h
30-01-22,Luzern 0 : 3 Basel,BAS,237,3,9,3,13,5,0,4-2-3-1,2,2,14,5,491,84%,9,5,12,17%,158,58%,65,55%,93,60%,33,67%,40,70%,21,57%,65,11,56,9,13,62%,55%,67,41,16,832,668,80%,36%,6,3,0,413,2,58,7,12%,19,3,16%,9,3,33%,4,1,25%,2,1,50%,2,0,0,1,0,0,1,1,100%,8,3.31,35,16,8,4,50%,5,4,80%,1687.83,104,2.23,0.93,1.3,2.3,1.35,0.16,0.08,0.74,0,a
30-01-22,Sion 2 : 0 Grasshopper,SIO,227,2,9,2,5,3,0,4-3-3d,0,5,14,7,345,78%,11,8,9,33%,168,57%,85,56%,83,57%,63,59%,23,65%,24,58%,69,17,55,7,17,53%,42%,52,34,13,663,496,75%,50%,2,5,0,268,3,65,5,8%,10,4,40%,8,3,38%,3,1,33%,5,2,40%,0,0,0,1,0,0,0,0,0,9,4.51,25,7,11,7,64%,6,2,33%,1187.6,106,1.69,0.19,1.5,2.7,0.59,0.12,0.03,1.69,0,h
30-01-22,Sion 2 : 0 Grasshopper,GRA,195,0,1,0,18,3,1,03-05-02,1,5,6,1,477,82%,4,1,14,43%,168,43%,83,43%,85,44%,63,41%,21,48%,24,38%,75,11,47,7,18,17%,58%,59,41,17,797,601,75%,17%,2,3,0,392,6,62,3,5%,11,1,9%,11,2,18%,3,0,0,5,2,40%,3,0,0,0,0,0,0,0,0,3,4.87,32,15,11,2,18%,7,1,14%,1660.47,102,0.19,1.69,1.5,0.3,0,0.03,0.12,0,1.69,a
05-02-22,Grasshopper 1 : 3 Zurich,GRA,198,1,5,1,14,1,0,4-4-2d,1,4,10,3,368,76%,3,3,9,22%,171,47%,82,57%,89,38%,51,51%,22,55%,20,65%,76,19,53,7,12,42%,47%,54,30,10,693,494,71%,30%,6,1,0,280,2,56,5,9%,15,1,7%,9,3,33%,4,2,50%,4,1,25%,1,0,0,0,0,0,0,0,0,5,4.4,28,12,4,2,50%,8,3,38%,1406.59,109,1.7,1.66,0.04,1.5,0.59,0.17,0.17,1.7,0.55,h
05-02-22,Grasshopper 1 : 3 Zurich,ZUR,232,3,9,3,11,3,0,03-05-02,4,6,10,5,463,80%,12,7,16,25%,171,53%,89,62%,82,43%,51,49%,17,41%,27,56%,75,13,58,10,16,50%,53%,70,39,14,788,601,76%,50%,4,1,0,370,4,72,5,7%,13,2,15%,12,3,25%,5,0,0,6,3,50%,1,0,0,0,0,0,0,0,0,8,3.46,34,22,9,4,44%,7,4,57%,1600.04,121,1.66,1.7,0.04,0.7,1.81,0.17,0.17,0.55,1.7,a
05-02-22,Servette 1 : 0 Lausanne-Sport,SER,232,1,4,1,12,1,0,4-3-3d,2,8,9,1,559,82%,9,4,10,40%,190,53%,94,61%,96,45%,49,47%,31,48%,25,72%,82,18,58,16,21,71%,57%,74,49,18,905,683,75%,11%,7,1,0,457,4,76,3,4%,10,0,0,11,5,45%,2,1,50%,8,3,38%,1,1,100%,0,0,0,0,0,0,15,4.49,40,20,10,7,70%,11,8,73%,1763.5,119,1.23,0.31,0.92,2,0.81,0.14,0.08,1.23,0,h
06-02-22,Basel 3 : 3 Sion,BAS,217,3,8,3,15,2,0,4-3-3d,0,4,11,3,590,87%,7,4,11,18%,152,43%,80,46%,72,40%,33,36%,28,50%,39,49%,67,11,50,12,13,38%,65%,68,48,16,896,718,80%,27%,3,3,2,516,2,69,8,12%,17,0,0,8,2,25%,3,1,33%,4,1,25%,1,0,0,1,0,0,0,0,0,5,5.87,47,29,6,3,50%,7,2,29%,1981.04,108,1.61,2.92,1.31,0.3,1.86,0.15,0.18,0.54,0.97,h
06-02-22,Basel 3 : 3 Sion,SIO,211,3,10,3,11,5,0,4-3-3d,2,4,16,7,298,77%,5,3,4,0,152,57%,72,60%,80,54%,33,64%,32,63%,42,67%,63,15,49,7,18,39%,35%,48,35,12,600,443,74%,44%,6,2,1,229,0,49,6,12%,15,4,27%,7,5,71%,2,1,50%,4,3,75%,0,0,0,1,1,100%,1,1,100%,7,9.38,25,12,11,5,45%,7,2,29%,1081.74,99,2.92,1.61,1.31,2.3,1.03,0.18,0.15,0.97,0.54,a
06-02-22,Lugano 2 : 1 Luzern,LUG,226,2,8,2,14,1,0,3-5-2*,1,4,15,5,500,77%,5,4,6,0,142,51%,67,48%,75,53%,28,54%,29,69%,29,48%,85,20,67,18,16,50%,53%,65,41,20,848,628,74%,33%,5,4,1,385,0,68,7,10%,20,5,25%,5,2,40%,1,0,0,4,2,50%,0,0,0,0,0,0,0,0,0,8,4.14,50,29,10,6,60%,6,2,33%,1628.29,130,1.6,0.85,0.75,2,1.25,0.11,0.08,0.8,0.85,h
06-02-22,Lugano 2 : 1 Luzern,LUZ,200,1,3,1,11,2,0,4-4-2d,0,2,11,3,442,76%,7,2,9,44%,142,49%,75,47%,67,52%,28,46%,21,71%,33,39%,85,20,52,9,21,33%,47%,65,38,11,786,572,73%,27%,4,4,0,335,4,74,5,7%,10,2,20%,5,4,80%,3,3,100%,2,1,50%,0,0,0,1,0,0,0,0,0,7,6.11,31,15,10,3,30%,11,4,36%,1457.18,114,0.85,1.6,0.75,0.5,1.18,0.08,0.11,0.85,0.8,a
06-02-22,St. Gallen 3 : 3 Young Boys,SG,222,3,9,3,7,3,0,4-3-3d,0,1,10,5,600,83%,12,10,10,40%,190,44%,66,53%,124,40%,40,30%,19,74%,23,74%,83,12,63,6,6,67%,66%,77,44,13,979,758,77%,50%,2,3,0,498,4,96,6,6%,13,3,23%,4,1,25%,3,1,33%,1,0,0,0,0,0,1,0,0,0,0,0,4,3.03,46,24,3,1,33%,3,3,100%,1987.53,130,1.12,1.99,0.87,0.5,2.68,0.11,0.22,0.37,0.66,h
06-02-22,St. Gallen 3 : 3 Young Boys,YB,215,3,9,3,16,1,0,4-4-2c,4,4,9,7,291,62%,9,7,6,33%,190,56%,124,60%,66,47%,40,70%,12,50%,44,68%,84,13,58,6,22,50%,34%,53,28,13,638,432,68%,78%,1,1,0,179,2,41,3,7%,24,3,13%,7,3,43%,0,0,0,4,3,75%,3,0,0,0,0,0,0,0,0,11,5.6,14,8,9,5,56%,13,6,46%,1032.51,103,1.99,1.12,0.87,2,1.51,0.22,0.11,0.66,0.37,a
12-02-22,Lausanne-Sport 0 : 2 Grasshopper,GRA,227,2,4,2,12,2,0,03-05-02,4,6,9,3,601,85%,9,4,8,25%,146,55%,89,64%,57,42%,38,74%,16,56%,37,59%,68,10,54,9,31,45%,53%,64,38,14,888,718,81%,33%,5,1,0,513,2,63,3,5%,13,4,31%,7,2,29%,1,0,0,6,2,33%,0,0,0,0,0,0,0,0,0,14,8.04,49,31,15,6,40%,16,8,50%,1869.92,97,1.19,0.82,0.37,1.5,1.68,0.13,0.16,0.6,0,a
12-02-22,St. Gallen 5 : 1 Servette,SG,224,5,7,5,11,1,0,4-4-2d,2,3,16,8,481,84%,8,6,5,60%,195,50%,107,44%,88,58%,31,48%,35,77%,47,32%,75,18,58,10,15,27%,49%,66,30,10,854,655,77%,50%,4,4,0,405,3,72,11,15%,9,3,33%,4,1,25%,1,0,0,3,1,33%,0,0,0,0,0,0,0,0,0,4,5.21,35,17,6,2,33%,9,2,22%,1615.91,108,2.98,1.31,1.67,2.7,1.68,0.19,0.13,0.6,1.31,h
12-02-22,St. Gallen 5 : 1 Servette,SER,197,1,7,1,12,2,0,4-3-3d,3,2,10,5,512,82%,10,6,9,22%,195,50%,88,42%,107,56%,31,52%,43,74%,37,27%,81,17,64,10,18,33%,51%,62,41,16,862,650,75%,50%,5,0,0,422,2,68,5,7%,17,3,18%,4,2,50%,2,0,0,2,2,100%,0,0,0,0,0,0,0,0,0,6,6.53,35,20,3,1,33%,15,5,33%,1675.27,116,1.31,2.98,1.67,0.1,0.76,0.13,0.19,1.31,0.6,a
13-02-22,Luzern 1 : 0 Sion,LUZ,227,1,8,1,15,2,0,4-4-2d,3,7,17,7,485,81%,10,6,16,31%,190,51%,100,53%,90,48%,47,40%,36,64%,32,59%,73,5,56,18,23,52%,58%,80,54,15,836,635,76%,41%,7,3,0,395,5,71,7,10%,15,4,27%,12,5,42%,5,2,40%,7,3,43%,0,0,0,1,0,0,0,0,0,12,5.15,28,10,12,5,42%,11,7,64%,1640.92,115,2.73,0.36,2.37,2.7,0.37,0.16,0.05,2.73,0,h
13-02-22,Luzern 1 : 0 Sion,SIO,193,0,1,0,18,2,0,03-04-03,1,3,7,4,353,79%,1,1,10,20%,190,49%,90,52%,100,47%,47,60%,23,57%,41,44%,76,28,47,3,18,11%,42%,48,34,10,675,490,73%,57%,2,1,0,278,2,63,4,6%,9,0,0,7,3,43%,3,2,67%,3,1,33%,1,0,0,1,0,0,0,0,0,2,4.54,35,12,7,1,14%,11,1,9%,1182.27,110,0.36,2.73,2.37,0.1,0,0.05,0.16,0,2.73,a
13-02-22,Young Boys 3 : 1 Basel,YB,236,3,7,3,10,2,1,4-4-2c,0,4,17,4,363,82%,7,4,15,40%,194,58%,106,62%,88,52%,31,65%,32,53%,59,63%,63,12,44,16,25,60%,44%,56,40,20,700,528,75%,24%,9,4,0,298,6,59,11,19%,10,1,10%,10,4,40%,5,3,60%,4,1,25%,1,0,0,3,0,0,0,0,0,15,7.37,27,14,15,9,60%,10,6,60%,1289.91,96,1.3,1.42,0.12,0.7,2.31,0.08,0.1,0.43,1.42,h
13-02-22,Young Boys 3 : 1 Basel,BAS,210,1,7,1,8,2,1,4-2-3-1,1,9,14,2,491,89%,7,5,6,17%,194,42%,88,48%,106,38%,31,35%,44,50%,37,54%,65,22,50,8,13,23%,56%,55,45,12,842,645,77%,14%,7,4,1,435,1,55,3,5%,12,4,33%,15,7,47%,6,2,33%,9,5,56%,0,0,0,1,0,0,0,0,0,3,4.66,36,11,7,2,29%,6,1,17%,1668.45,108,1.42,1.3,0.12,1.5,0.7,0.1,0.08,1.42,0.43,a
